Date - Time,Time,H17_106,L16_21,L18_122,M18_168,VH15_138,VH17_60,VH18_57,VL15_46,VL17_169,VL18_177
9/6/18 7:01,07:00,85.5,80.1,87.8,85.2,85.5,93.3,87.8,81.2,79.3,83.5
9/6/18 8:01,08:00,73.1,68.7,73.9,66.2,79,75.1,71.3,78.5,72.8,59.6
9/6/18 9:01,09:00,62.7,68.7,65.1,64.4,72.4,71.7,72.4,74.6,66,60.2
9/6/18 10:01,10:00,60.4,67,56.8,54.9,58,64.6,66.1,69,60.8,52.4
9/6/18 11:01,11:00,58.7,56.3,52.5,52.5,54.6,55.6,60.3,64.4,57.9,53.7
9/6/18 12:01,12:00,57.5,55.8,46.3,52.5,50.6,43.2,50,56.7,56.8,46.3
9/6/18 13:01,13:00,48.5,47.9,42.6,53.2,43.8,46.2,45.1,47.6,48.5,41.3
9/6/18 14:01,14:00,51.5,49.1,50.1,53.2,51.8,52.5,52.4,48.8,51.5,47.5
9/6/18 15:01,15:00,45.4,47.9,41.4,49.5,47.7,43.2,53.1,45.8,50.8,43.8
9/6/18 16:01,16:00,48.4,50.8,45,50.7,48.3,48.1,54.2,50.5,50.8,46.8
9/6/18 17:01,17:00,53.8,55.7,48.7,53,52.3,53,56.6,55.4,54.3,51.1
9/6/18 18:01,18:00,58.1,67.1,54.9,57.9,60.4,53.7,60.2,57.3,49.1,53
9/6/18 19:01,19:00,65.7,68.7,63.4,66.8,66.5,65.2,73.1,64.9,67.2,60.9
9/6/18 20:01,20:00,72,69.9,65.8,67.4,71.1,71.1,79.8,67.2,65.5,65.6
9/6/18 21:01,21:00,72,73.9,68.8,72.6,74.4,72.8,83.7,69.5,68.9,69.1
9/6/18 22:01,22:00,77.6,77.3,72.8,78.8,77,72.8,87.5,72.4,72.8,71.5
9/6/18 23:01,23:00,78.7,83.4,78,82.2,77,79.7,90.2,81.8,75.6,77.7
9/7/18 0:01,00:00,79.3,96.9,77.4,81,80.3,80.8,86.4,84.4,76.1,76.6
9/7/18 1:01,01:00,80.9,87.8,80.8,84.1,83.1,80.8,87.3,86,78.8,79.4
9/7/18 2:01,02:00,82,90.2,84.2,84.7,85,80.8,87.8,89.2,79.3,80.5
9/7/18 3:01,03:00,84.2,93.3,84.8,84.1,86.3,85.2,91,91.7,80.3,81.6
9/7/18 4:01,04:00,88.5,94.8,88.1,84.8,87.6,82.5,91,93.4,84.5,82.2
9/7/18 5:01,05:00,82.6,93.4,82,78.8,92.6,82.5,89.1,91.7,86.6,76
9/7/18 6:01,06:00,82.6,86.8,82.6,79.4,90,79.7,87,84.4,82.6,79.4
9/7/18 7:01,07:00,78.7,91.1,80.3,77.7,86.8,76.2,81.5,88.1,79.4,76.6
9/7/18 8:01,08:00,70.9,81.8,75.7,46.8,82.3,65.2,65.6,80.7,71.7,44.6
9/7/18 9:01,09:00,58.7,67.6,67.6,44.7,64.7,53.7,64.4,71.8,67.8,40.7
9/7/18 10:01,10:00,56.9,66.5,54.4,52,56.1,50.7,58.5,66.7,64.4,38.3
9/7/18 11:01,11:00,55.2,59.4,43.9,49.7,51.4,46.4,52.5,62.7,61.5,41.9
9/7/18 12:01,12:00,47.8,56.4,36.3,37.7,44.5,36.8,45.1,56.8,50.8,37.5
9/7/18 13:01,13:00,41.6,47.2,34.9,41.5,36.7,31,38.7,46.3,43.4,30.5
9/7/18 14:01,14:00,36.5,41,29,38.2,34,29,38.1,38.7,37.1,31.6
9/7/18 15:01,15:00,34,37.1,27.1,34.4,31,27.4,39.2,31,34.5,31.6
9/7/18 16:01,16:00,30.7,34.5,28.4,32.5,33.6,28.7,37.3,31.5,32.1,29
9/7/18 17:01,17:00,35.7,35.1,33.3,36.2,37.8,30.4,39.1,27.7,24.5,29
9/7/18 18:01,18:00,43.3,35.6,37.8,39.3,41.9,35,42.9,36.5,27,35.2
9/7/18 19:01,19:00,49.4,48.2,44.2,51.1,44.5,42.8,57.6,45.5,43.8,38.4
9/7/18 20:01,20:00,55.5,55,49.8,56,50.8,53.5,64.2,51.7,49.4,42.9
9/7/18 21:01,21:00,62.1,57.4,58.5,61.4,56.9,61.6,71.3,52.3,53.6,56.6
9/7/18 22:01,22:00,67.4,63.4,64.5,67.8,62.3,67,74.7,59.5,59,62.6
9/7/18 23:01,23:00,69.7,68.6,69.9,73.6,65,67,78.7,61.9,60.7,66.1
9/8/18 0:01,00:00,70.8,70.9,68.6,71.9,68.3,67.5,72.9,67.1,63,64.9
9/8/18 1:01,01:00,72.2,74.4,72.2,73.8,71.7,70.4,74.8,67.1,69.3,64.9
9/8/18 2:01,02:00,72.6,77.8,82,78.1,78.3,69.2,76.4,72.3,73.9,66.5
9/8/18 3:01,03:00,74.2,79.4,73.5,79.1,80.6,76.3,76.4,72.3,79.2,70.9
9/8/18 4:01,04:00,78.5,75.5,70.5,83.4,91.1,80.7,81.7,69.4,75.5,77.5
9/8/18 5:01,05:00,80.1,80.9,82.2,83.9,90.2,83.3,86.9,75.2,75.9,80.2
9/8/18 6:01,06:00,82.1,79.5,76,84.9,92.8,85.4,90.1,77.3,75,82.9
9/8/18 7:01,07:00,73.1,62.2,78,47.2,87.4,79.7,79.8,77.3,63.7,73.9
9/8/18 8:01,08:00,64.5,55.8,72.8,42.9,78.4,65.2,51.8,70.7,60.8,40.1
9/8/18 9:01,09:00,45.9,54,56.7,39.6,57.2,51.2,60.8,61.4,51.8,38
9/8/18 10:01,10:00,40.2,40.9,39.8,38.3,44.3,37.8,44.3,49.9,42.1,29.6
9/8/18 11:01,11:00,38.4,37.1,31.5,36.5,35.4,33.4,34.8,37.9,35.8,29.6
9/8/18 12:01,12:00,31.3,30.7,23.8,26.9,28.3,25.5,29.7,32.8,30.8,24.4
9/8/18 13:01,13:00,25.4,24.9,19.7,24.2,22,21,23.4,34.4,23.6,21.2
9/8/18 14:01,14:00,21.5,20.2,18.4,21.5,18.3,21.7,25.8,22.2,18.9,20.4
9/8/18 15:01,15:00,21.5,17.6,20.5,19.6,18.3,24.4,27,17.6,16.9,21.9
9/8/18 16:01,16:00,16.8,18.8,15.5,18.2,18.7,20,21.6,16.7,15,17
9/8/18 17:01,17:00,26.7,18.2,19.4,26.6,22.2,23.9,24.3,16.2,19.6,17
9/8/18 18:01,18:00,36.5,34.6,32.8,38.3,35,31.3,40.6,34.8,32.8,25.6
9/8/18 19:01,19:00,40.2,39.7,37.3,42,40.6,38.5,42.4,39.9,39.7,34.1
9/8/18 20:01,20:00,45.9,44.6,43.7,45.7,50.2,43.6,48,44.9,45.3,39.9
9/8/18 21:01,21:00,41.4,46.4,43.7,45.7,49.5,51.2,46.7,48,44.5,43.7
9/8/18 22:01,22:00,63.9,58,64,48.7,51.5,69.9,63.1,48,52.5,65.6
9/8/18 23:01,23:00,66.3,86.2,71.1,86.6,56.2,59.7,72.5,69,71.2,57.8
9/9/18 0:01,00:00,67.4,70.4,68.7,82.2,61.7,64.6,63.1,64.3,64.3,65.6
9/9/18 1:01,01:00,68.6,63.9,71.1,79.9,58.2,61.5,67.2,58.9,70,63.2
9/9/18 2:01,02:00,69.7,68.6,69.8,82.7,64.3,57.8,66.6,65.4,70,55.9
9/9/18 3:01,03:00,65.6,68,70.4,79.9,63.6,54.7,56.9,55.2,68.8,58.3
9/9/18 4:01,04:00,73.1,68.6,69.8,79.9,74.1,59.6,70.6,63.6,66.5,60.1
9/9/18 5:01,05:00,67.9,73.4,69.8,78.1,77.9,66.2,71.2,62.4,61.8,67.9
9/9/18 6:01,06:00,68.5,69.8,70.4,80.3,72.8,69.8,74.7,64.2,63,66.1
9/9/18 7:01,07:00,66.2,58.6,65.1,70.2,70.4,63.3,64.2,56.4,58.3,58.3
9/9/18 8:01,08:00,57.4,47,59.1,57.8,61,56,49.1,53.5,51.8,48.5
9/9/18 9:01,09:00,36.5,37.2,44.8,35.3,45.6,37.2,41,40.4,37.6,28.5
9/9/18 10:01,10:00,30.7,30.1,32.1,31.4,35.3,29.3,33.5,31.3,34.6,22.5
9/9/18 11:01,11:00,26.1,26.9,20.2,24.9,24.8,24.7,25.8,26.7,27.4,18.3
9/9/18 12:01,12:00,17.9,16.7,12.8,16.9,19,15.1,17.6,15.8,16.6,11.4
9/9/18 13:01,13:00,15.9,15.5,12.8,15.5,13.8,13.8,13.2,14.4,16.1,9.5
9/9/18 14:01,14:00,14.7,15.5,11.6,15.5,13.8,12.3,15.7,12.4,14.2,11.4
9/9/18 15:01,15:00,16.7,14.8,12.6,14.9,15.1,14.8,17.5,12.4,13.5,12
9/9/18 16:01,16:00,17.8,15.3,14.4,15.2,17.7,18.3,18.7,14.3,17.3,11
9/9/18 17:01,17:00,16.5,16.1,18,18.6,17.7,14.8,22.3,11.9,8.7,11
9/9/18 18:01,18:00,29.1,20.1,20.5,27.8,21.2,18.8,29.9,18.5,13.1,13.1
9/9/18 19:01,19:00,38.7,24.5,35.1,38,37.6,34.3,41.4,23.1,26.5,25.2
9/9/18 20:01,20:00,41.9,32.9,37.7,43.6,34.6,40.8,44.6,27.1,29.1,29.9
9/9/18 21:01,21:00,39.9,34.9,38.9,44.8,39.6,36.1,38.9,27.1,35.5,30.5
9/9/18 22:01,22:00,43,35.4,39.5,43.5,32.4,43.9,41.9,30.4,32.2,34.3
9/9/18 23:01,23:00,45.5,38.6,43.2,48.5,40.1,39.3,45.1,33.6,39.8,36.8
9/10/18 0:01,00:00,49.2,41.7,45.1,50.9,44.3,47,51.9,38.1,42.3,41.3
9/10/18 1:01,01:00,48.5,44.7,47,57.6,47.8,57.7,51.9,37.3,48.5,40.6
9/10/18 2:01,02:00,55.9,47.2,53.3,61,46.3,66.2,55.6,41.9,47.2,51.3
9/10/18 3:01,03:00,55.9,54.7,55.8,56.9,47,68,58,45.7,45.9,54.6
9/10/18 4:01,04:00,56.5,50.9,57,58.6,61.5,66,58,45,45.3,55.2
9/10/18 5:01,05:00,53.5,44.7,54,63.8,59.4,68.2,54.4,43.1,47.8,58
9/10/18 6:01,06:00,54.1,44.7,52.1,56.8,56.1,67,53.8,44.3,42.8,50.9
9/10/18 7:01,07:00,46.1,34.7,50.1,30.1,49.9,52.6,48.2,39.3,34.8,43.8
9/10/18 8:01,08:00,38.7,29.1,38.8,26.9,45.9,36.8,31.2,31.5,32.9,20.9
9/10/18 9:01,09:00,38.1,30.5,37,24.7,38.4,38.2,37,31,26.5,24.6
9/10/18 10:01,10:00,25.2,22.8,26.7,25.5,30.2,24.6,26.9,23.8,24,13.1
9/10/18 11:01,11:00,22,18.9,19.7,20.3,21.2,18.6,22.4,19.1,20.7,14.2
9/10/18 12:01,12:00,19.4,17.7,13.8,19.1,16.9,13.1,19.1,15.9,17.5,13.6
9/10/18 13:01,13:00,15.4,15.6,11.4,12.9,12.6,13.9,14.5,13.1,14.2,8.3
9/10/18 14:01,14:00,12.1,12.1,10.2,12.9,11.9,12.6,15.1,11.8,12.1,8.9
9/10/18 15:01,15:00,11.4,10.8,8.8,13.6,11.9,11.1,12.1,9.8,12.1,8.1
9/10/18 16:01,16:00,12.1,14.9,10.8,13.6,11.9,11.5,16.2,10.4,12.1,10
9/10/18 17:01,17:00,17.2,14,14.6,17.3,12.7,14.8,17.5,13.7,14.3,12.5
9/10/18 18:01,18:00,21.1,16.6,17.9,20.6,16.2,19.6,22,15.7,16.7,14.5
9/10/18 19:01,19:00,23.7,23.2,21.9,24.4,20.4,16.5,25.3,22.5,21.3,19.2
9/10/18 20:01,20:00,25.7,24.5,23.8,27,21.2,22.1,24,23.1,21.9,22.6
9/10/18 21:01,21:00,30.2,26.4,27.7,28.8,26,29.5,31.7,24.4,23.8,26.5
9/10/18 22:01,22:00,37.9,28.3,35.6,33.3,26.7,31.4,41.3,27,27.1,36.2
9/10/18 23:01,23:00,39.2,33.5,36.8,36.5,33.2,34,39.4,29.7,31.6,32.9
9/11/18 0:01,00:00,44.9,36.7,40,37.8,35.2,33.2,38.1,34.2,31.6,39.3
9/11/18 1:01,01:00,50.5,41,43.2,44,39.4,30.5,43.8,34.8,35.3,40
9/11/18 2:01,02:00,46.7,42.3,43.2,47.1,41.5,38.5,42.5,35.4,30.7,28.8
9/11/18 3:01,03:00,42.9,40.3,40.5,51.5,40.7,41.1,41.8,34,32.7,29.5
9/11/18 4:01,04:00,48.5,33.9,43,48.3,40,49.5,44.9,30.7,30.7,39.3
9/11/18 5:01,05:00,49.7,40.2,44.3,45.2,40,62.6,44.3,32,31.9,36.6
9/11/18 6:01,06:00,48.5,37.1,43.7,47.1,42.1,63.7,47.5,36,30.7,37.9
9/11/18 7:01,07:00,44.2,30.3,43.2,22.9,38,61.5,38,32.8,27.7,32.1
9/11/18 8:01,08:00,34.8,24,36.2,21.8,33.3,32.3,30,27.7,25.2,18.1
9/11/18 9:01,09:00,26,20.9,25.9,20.3,24.6,22.4,28.8,22.5,22,15.6
9/11/18 10:01,10:00,20.2,19.8,19.5,19.6,19,20,21.7,19.4,18.9,11.7
9/11/18 11:01,11:00,20.8,14.5,17.4,17,13.2,15.4,24.3,13.8,13.6,14.8
9/11/18 12:01,12:00,18.7,12.7,14.6,13.6,14.1,16.2,16.7,10.9,12.7,10.5
9/11/18 13:01,13:00,17.9,12.7,16.5,16.1,15.8,15.3,17.4,12.2,15.5,12.6
9/11/18 14:01,14:00,17.4,14.1,16,14.9,17.3,14.3,17.4,11.6,14.4,11.5
9/11/18 15:01,15:00,16.1,16.2,15.5,18.2,13.9,17.7,18.2,16.6,16.2,14.9
9/11/18 16:01,16:00,17,17,12.9,16.4,18.8,14.4,23.8,14,15,12.2
9/11/18 17:01,17:00,18,17.6,16,18.8,18.8,17.7,20.3,13.4,9.6,12.9
9/11/18 18:01,18:00,23.8,20,20.6,23.9,19.2,19.5,32.6,17.8,15.6,16.7
9/11/18 19:01,19:00,30.3,25.2,25.1,28.9,24.7,29,38.3,21.8,22,26.6
9/11/18 20:01,20:00,34.8,27.7,30.5,34.7,29,37.5,45.9,24.5,24.6,29.9
9/11/18 21:01,21:00,40.5,32.2,38.2,41.7,41,40.7,56.4,32.3,30.4,32.4
9/11/18 22:01,22:00,43.7,37.3,41.4,42.2,41.6,38.7,67.8,32.3,35.5,36.3
9/11/18 23:01,23:00,49.3,44.2,50.3,53.4,40.8,45.8,65.4,36.9,40.5,44.6
9/12/18 0:01,00:00,54.2,50.5,53.4,54,45.1,55.3,70.6,40.1,40.5,48.3
9/12/18 1:01,01:00,51.1,49.2,51.5,57.7,47.1,56.5,61.2,42.6,41.7,48.3
9/12/18 2:01,02:00,50.4,48.5,49.5,58.8,48.5,58.3,67.1,41.9,41,50.2
9/12/18 3:01,03:00,52.9,48.5,53.3,57,49.1,56.4,60.5,42.5,41,53.3
9/12/18 4:01,04:00,52.2,45.4,50.2,53.3,62.3,58.2,55.6,43.2,41,47.6
9/12/18 5:01,05:00,47.3,44.7,48.2,43.3,55.3,55.8,58.7,40.6,40.3,46.9
9/12/18 6:01,06:00,49.8,42.9,49.5,51.5,50.5,63,53.1,38.7,39.7,45
9/12/18 7:01,07:00,43.1,34.8,52.1,29.8,43,58.9,41.9,36.1,34.2,38.1
9/12/18 8:01,08:00,36.2,26.5,35.5,22.6,36.1,31.6,31.4,29,27.9,17.6
9/12/18 9:01,09:00,22.7,22.8,24.5,19.1,25.3,26.6,29.4,23.1,19.2,15.5
9/12/18 10:01,10:00,16.7,16.2,15.2,16.3,15.9,14.3,21,14.3,15.4,10.8
9/12/18 11:01,11:00,15.4,11.4,9.5,11.6,12.5,12.3,17.1,13,12,7.9
9/12/18 12:01,12:00,11.1,10.1,7.5,8.1,8.7,10.9,10.9,8.9,9.2,5.2
9/12/18 13:01,13:00,9.9,8.7,7.5,10.2,8.1,9.5,12.4,8.1,9.2,5.9
9/12/18 14:01,14:00,8.6,9.5,7.5,9.5,8.1,7.4,10.1,7.5,8,5.1
9/12/18 15:01,15:00,7.9,8.1,7.5,8.9,5.8,8.1,10.8,7,7.3,5.1
9/12/18 16:01,16:00,7.9,7.4,6.6,9.7,6.3,8.1,9.4,7,7.3,5.9
9/12/18 17:01,17:00,8.4,8.8,8.5,10.8,7.7,9.3,10.8,7,5.8,5.9
9/12/18 18:01,18:00,13,9.3,12.4,11.2,7.7,10.5,20.1,7.3,6.8,7
9/12/18 19:01,19:00,16.1,14,15.7,15,10.3,15.2,19.3,12.9,12.5,10.9
9/12/18 20:01,20:00,22.2,15.1,20.3,22.8,15.2,21.3,26.4,14.8,12.5,14.3
9/12/18 21:01,21:00,21.4,16.3,20.9,23.4,16.5,21.3,24.3,16.1,14.2,19.6
9/12/18 22:01,22:00,28,22.8,26.1,28.6,20.1,28,33.4,17.3,22.2,22.2
9/12/18 23:01,23:00,35.2,27.3,28.7,36.3,23.6,27.2,39.3,22.7,26.1,27.5
